,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
19,1.4701937879808495,2.8354574556184065,-0.6139514940833305,303.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0
20,0.8082929219737007,-0.9633665385965041,-0.29548822719779577,2734.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
21,-0.5756816160412469,1.3902526752105602,-1.5693412947399343,1902.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0
22,1.22950256397825,0.7020599226353951,0.9783648403443429,108.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0
23,-1.057064064046446,-0.46786775674238534,0.6599015734588082,1481.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0
24,1.1091569519769502,-0.6055063072574183,0.6599015734588082,2452.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0
25,1.1091569519769502,-0.6055063072574183,0.34143830657327356,1512.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0
26,-0.9968912580457961,-0.633034017360425,0.6599015734588082,11.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0
27,-0.2748175860379974,0.6332406473778787,0.6599015734588082,1610.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0
28,1.0489841459763003,-0.9633665385965041,-0.9324147609688651,512.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0
29,-1.2977552880490457,0.9085177484079446,0.34143830657327356,2430.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
30,0.9286385339750005,-0.8532556981844777,1.6152913741154122,59.0,4.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
31,-1.4181009000503455,-0.6743255825149348,1.6152913741154122,2433.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0
32,1.1091569519769502,-0.9633665385965041,-0.9324147609688651,1110.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,5.0,5.0,4.0,5.0
33,0.8082929219737007,1.2526141246955271,0.9783648403443429,1637.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0
34,0.8082929219737007,1.0461562989229776,0.6599015734588082,1658.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0
35,1.22950256397825,1.665529776240626,0.9783648403443429,2676.0,3.0,4.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0
36,0.8082929219737007,-0.05495210519728634,0.6599015734588082,2264.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0
37,1.4701937879808495,0.08268644531774665,-0.9324147609688651,2886.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0
38,-0.09429916803604771,-0.7431448577724513,0.6599015734588082,2492.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0
39,0.5676016979711012,-0.633034017360425,0.022975039687738893,1138.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,5.0,3.0,2.0,4.0
40,-0.9968912580457961,0.7020599226353951,-0.29548822719779577,945.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0
41,0.6879473099724009,0.2891442710902961,-2.206267828511004,2674.0,4.0,2.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
42,0.9286385339750005,-0.8532556981844777,0.34143830657327356,2462.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0
43,-1.2977552880490457,-1.0734773790085306,-1.2508780278543998,2489.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0
44,-0.09429916803604771,1.0461562989229776,-2.8431943622820732,1173.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0
45,0.4472560859698014,2.009626152528208,-0.29548822719779577,1627.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0
46,-1.4782737060509954,-0.8807834082874844,1.6152913741154122,837.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
47,-0.9968912580457961,-0.633034017360425,1.2968281072298775,1151.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0
48,-1.4181009000503455,-0.633034017360425,-0.9324147609688651,1525.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0
49,0.9286385339750005,-0.05495210519728634,0.9783648403443429,701.0,3.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0
50,0.6879473099724009,-0.46786775674238534,-2.206267828511004,460.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0
51,1.0489841459763003,1.7343490514981426,0.9783648403443429,1295.0,3.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0
52,1.4100209819801997,-0.5366870319999019,-2.8431943622820732,439.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0
53,0.026046443965252086,-0.633034017360425,-0.29548822719779577,1998.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0
54,-0.39516319803929717,-0.7431448577724513,0.6599015734588082,1488.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0
55,-0.09429916803604771,-0.7431448577724513,0.022975039687738893,198.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0
56,0.8082929219737007,2.8354574556184065,0.9783648403443429,297.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0
57,-0.2146447800373475,0.7020599226353951,0.34143830657327356,734.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0
58,-0.9968912580457961,1.7343490514981426,-1.5693412947399343,324.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0
59,-1.3579280940496956,-0.05495210519728634,0.34143830657327356,2525.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0
60,-1.4782737060509954,0.08268644531774665,1.6152913741154122,338.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0
61,1.22950256397825,1.3214333999530437,-0.9324147609688651,1763.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0
62,-0.2748175860379974,-0.5779785971544117,-2.206267828511004,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0
63,1.5905393999821493,2.7666381803608897,-0.29548822719779577,1268.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0
64,1.0489841459763003,-0.7431448577724513,0.6599015734588082,1722.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0
65,-0.9367184520451463,0.08268644531774665,0.6599015734588082,2944.0,4.0,3.0,5.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0
66,0.6879473099724009,-0.05495210519728634,-0.9324147609688651,392.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
67,-0.03412636203539781,-0.05495210519728634,0.9783648403443429,448.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0
68,1.1091569519769502,-0.9633665385965041,0.6599015734588082,2741.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
69,-0.1544719740366976,-0.05495210519728634,-3.4801208960531422,1007.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0
70,-0.9968912580457961,-0.05495210519728634,0.34143830657327356,2804.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
71,1.22950256397825,0.42678282160532915,1.933754641000947,2243.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,4.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
72,0.9286385339750005,-0.46786775674238534,0.6599015734588082,737.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0
73,0.8082929219737007,-0.05495210519728634,0.34143830657327356,759.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0
74,0.026046443965252086,-1.0321858138540205,0.6599015734588082,449.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,4.0
75,0.9286385339750005,-0.05495210519728634,-0.9324147609688651,1808.0,3.0,1.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0
76,-0.2146447800373475,0.06892259026624335,0.6599015734588082,2203.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
77,1.22950256397825,1.665529776240626,-1.5693412947399343,2254.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0
78,-1.057064064046446,0.013867170060230152,-0.29548822719779577,1570.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0
79,-1.2977552880490457,-0.8119641330299678,0.34143830657327356,491.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0
80,1.1091569519769502,-0.6055063072574183,-0.29548822719779577,1903.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,5.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0
81,0.9286385339750005,1.2526141246955271,0.022975039687738893,1796.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0
82,1.1091569519769502,-0.6055063072574183,0.6599015734588082,1120.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0
83,1.1693297579776,-0.7431448577724513,-0.9324147609688651,3100.0,3.0,3.0,5.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0
84,-0.03412636203539781,1.2526141246955271,-2.206267828511004,790.0,3.0,1.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0
85,1.1091569519769502,2.8354574556184065,1.6152913741154122,2012.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0
86,-0.2146447800373475,-0.8807834082874844,0.6599015734588082,820.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0
87,-0.9968912580457961,1.7343490514981426,1.2968281072298775,535.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,4.0
88,-1.057064064046446,-0.46786775674238534,0.9783648403443429,567.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0
89,-0.9367184520451463,-0.867019553235981,-3.4801208960531422,2664.0,3.0,2.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0
90,-1.2977552880490457,1.7343490514981426,0.34143830657327356,840.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,5.0
